VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00211.mp4,22,526,A,2,1,2,867,332,673,345,695,561,9,X
00211.mp4,23,537,A,2,1,2,895,500,681,341,836,603,9,X
00211.mp4,24,563,A,2,2,2,530,302,616,346,771,612,2,X
00211.mp4,25,569,A,2,1,1,512,342,647,349,710,586,8,X
00211.mp4,26,592,A,2,2,1,512,315,567,351,618,500,9,X
00211.mp4,27,601,A,2,1,2,517,415,584,337,594,500,8,X
00211.mp4,28,624,A,2,1,2,602,250,581,310,584,481,9,B
00212.mp4,1,45,A,2,2,2,562,385,331,345,584,481,9,X
00212.mp4,2,73,A,2,1,1,767,350,331,345,584,481,5,B
00213.mp4,1,35,A,2,1,2,630,357,649,438,549,598,9,X
00213.mp4,2,91,A,2,2,1,507,165,280,230,455,662,4,X
00213.mp4,3,101,A,2,2,2,500,387,280,230,467,643,1,X
00213.mp4,4,118,A,2,2,1,460,362,280,230,537,612,5,X
00213.mp4,5,133,A,2,2,2,520,350,539,426,569,596,8,X
00213.mp4,6,143,A,2,2,2,532,445,280,230,569,567,6,X
00213.mp4,7,181,A,2,2,1,517,147,280,230,618,584,3,X
00213.mp4,8,188,A,2,2,1,522,222,280,230,618,584,3,X
00213.mp4,9,211,A,2,2,2,457,222,280,230,543,608,7,X
00213.mp4,10,221,A,2,2,2,445,387,280,230,521,619,6,X
00213.mp4,11,235,A,2,2,2,450,350,533,425,512,636,9,X
00213.mp4,12,240,A,2,2,2,452,382,516,432,510,632,3,X
00213.mp4,13,265,A,2,2,2,457,382,557,428,522,577,7,X
00213.mp4,14,270,A,2,2,1,455,442,588,429,520,568,2,X
00213.mp4,15,295,A,2,2,1,425,392,537,449,490,535,6,X
00213.mp4,16,305,B,2,2,2,412,497,502,555,280,230,7,X
00213.mp4,17,317,A,2,2,2,407,502,280,230,500,543,3,A
00214.mp4,1,10,A,2,2,2,665,275,280,230,522,523,2,X
00214.mp4,2,15,A,2,2,2,665,270,655,322,524,523,6,X
00214.mp4,3,29,A,2,2,1,605,337,280,230,614,492,2,X
00214.mp4,4,60,A,2,2,1,725,125,726,275,708,535,4,X
00214.mp4,5,69,A,2,2,1,662,427,714,255,732,556,4,X
00214.mp4,6,121,A,2,2,2,535,302,643,338,598,513,3,X
00214.mp4,7,126,A,2,1,1,500,367,523,458,598,513,3,X
00214.mp4,8,180,A,2,2,2,560,285,712,270,695,535,3,X
00214.mp4,9,196,A,2,2,2,527,387,687,283,506,493,7,A
00215.mp4,1,11,A,2,2,2,612,477,569,437,651,576,3,X
00215.mp4,2,37,A,2,2,1,567,400,280,230,636,576,3,X
00215.mp4,3,71,A,2,2,1,530,80,280,230,522,640,8,X
00215.mp4,4,87,A,2,1,2,515,375,280,230,514,647,7,X
00215.mp4,5,104,A,2,2,1,487,372,280,230,555,626,6,X
00215.mp4,6,119,A,2,2,1,590,362,280,230,604,588,2,X
00215.mp4,7,128,A,2,2,1,625,455,280,230,616,580,7,X
00215.mp4,8,155,A,2,2,2,810,330,280,230,677,579,5,X
00215.mp4,9,163,A,2,2,1,842,412,280,230,677,571,3,X
00215.mp4,10,185,A,2,2,1,832,352,280,230,720,545,5,X
00215.mp4,11,191,A,2,1,1,822,412,280,230,759,533,4,X
00215.mp4,12,215,B,2,2,1,822,362,742,535,280,230,9,X
00215.mp4,13,220,A,2,2,1,817,425,280,230,728,540,4,X
00215.mp4,14,250,A,2,2,1,850,457,280,230,818,533,3,X
00215.mp4,15,281,A,2,2,1,805,165,280,230,714,576,2,X
00215.mp4,16,299,A,2,2,1,547,385,280,230,716,584,5,X
00215.mp4,17,304,A,2,1,1,487,465,280,230,618,586,1,X
00215.mp4,18,329,A,2,2,1,445,290,280,230,516,578,6,X
00215.mp4,19,337,A,2,2,2,447,357,280,230,520,576,4,X
00215.mp4,20,353,A,2,2,1,455,345,280,230,494,587,1,X
00215.mp4,21,373,A,2,2,1,475,470,280,230,469,556,8,X
00215.mp4,22,407,B,2,1,1,805,400,549,537,469,556,1,X
00215.mp4,23,412,B,2,1,2,822,450,734,481,280,230,7,X
00215.mp4,24,444,B,2,2,2,617,370,759,480,280,230,5,X
00215.mp4,25,454,A,2,2,1,477,430,280,230,978,523,2,B
00216.mp4,1,32,B,2,2,1,602,242,571,500,913,361,7,X
00216.mp4,2,37,B,2,1,1,570,232,569,503,913,361,7,X
00216.mp4,3,45,B,2,1,2,522,260,577,481,909,361,8,X
00216.mp4,4,54,A,2,1,2,485,330,909,362,909,361,5,X
00216.mp4,5,78,A,2,1,2,710,192,903,362,909,361,4,X
00216.mp4,6,84,A,2,1,1,715,240,905,362,909,361,9,X
00216.mp4,7,93,A,2,1,1,625,225,905,362,909,361,9,X
00216.mp4,8,109,A,2,1,2,517,182,280,230,909,361,2,X
00216.mp4,9,122,A,2,1,1,490,237,907,362,909,361,9,B
00217.mp4,1,28,A,2,1,1,1067,300,280,230,909,361,4,X
00217.mp4,2,37,A,2,2,1,627,315,649,373,909,361,8,X
00217.mp4,3,56,A,2,2,1,452,372,649,369,909,361,2,X
00217.mp4,4,74,A,2,1,1,525,275,323,347,909,361,3,X
00217.mp4,5,83,A,2,2,1,542,305,329,345,909,361,8,X
00217.mp4,6,114,B,2,1,2,347,275,506,492,325,346,5,X
00217.mp4,7,174,B,2,2,2,465,402,645,483,620,349,6,X
00217.mp4,8,194,B,2,2,1,737,317,649,476,679,362,4,X
00217.mp4,9,203,B,2,2,2,780,362,681,479,329,343,7,X
00217.mp4,10,250,B,2,1,1,707,317,820,543,280,230,2,X
00217.mp4,11,256,A,2,2,1,620,360,329,345,801,533,4,X
00217.mp4,12,287,A,2,2,2,1200,370,333,345,801,533,5,B
00218.mp4,1,28,A,2,2,2,677,347,584,309,661,523,6,X
00218.mp4,2,77,A,2,2,1,465,335,590,277,494,480,4,X
00218.mp4,3,96,A,2,2,1,725,280,636,313,569,493,9,X
00218.mp4,4,104,A,2,1,2,780,337,722,339,579,503,3,X
00218.mp4,5,125,A,2,2,1,572,205,712,330,579,565,9,X
00218.mp4,6,135,A,2,2,2,507,305,665,319,583,553,1,X
00218.mp4,7,142,A,2,2,1,655,237,280,230,592,527,4,X
00218.mp4,8,156,A,2,2,1,717,245,651,301,551,611,2,X
00218.mp4,9,184,A,2,1,1,630,362,679,314,649,501,4,X
00218.mp4,10,212,A,2,2,1,632,255,600,335,630,491,7,X
00218.mp4,11,221,A,2,1,2,535,262,602,331,643,485,7,X
00218.mp4,12,235,A,2,2,2,455,385,535,438,643,485,4,X
00218.mp4,13,251,A,2,1,2,657,402,608,310,643,485,6,X
00218.mp4,14,318,A,2,2,1,740,267,280,230,657,500,3,X
00218.mp4,15,323,A,2,1,2,755,305,746,330,663,500,3,X
00218.mp4,16,347,A,2,2,1,535,182,698,322,661,516,2,X
00218.mp4,17,363,A,2,1,1,445,395,649,309,514,602,9,X
00218.mp4,18,384,A,2,1,1,675,435,600,294,582,574,3,A
00219.mp4,1,48,A,2,1,1,590,380,537,376,665,565,2,X
00219.mp4,2,109,A,2,2,1,542,115,541,341,649,576,5,X
00219.mp4,3,128,A,2,2,2,460,417,581,365,586,567,7,X
00219.mp4,4,133,A,2,1,1,445,520,584,371,492,567,1,A
00220.mp4,1,41,B,2,1,1,665,285,632,501,901,364,2,X
00220.mp4,2,69,A,2,1,1,667,127,901,363,698,491,3,X
00220.mp4,3,101,A,2,1,2,505,135,901,362,600,540,2,X
00220.mp4,4,111,B,2,1,2,470,330,523,583,899,362,1,X
00220.mp4,5,137,A,2,1,1,712,92,899,362,610,573,5,X
00220.mp4,6,144,A,2,1,1,725,132,899,362,645,548,3,X
00220.mp4,7,166,A,2,1,2,715,375,901,363,758,525,9,X
00220.mp4,8,185,A,2,1,1,875,132,901,363,867,619,3,X
00220.mp4,9,194,A,2,2,1,867,327,667,257,893,592,7,X
00220.mp4,10,209,A,2,1,1,722,240,653,267,869,599,1,X
00220.mp4,11,221,A,2,1,1,700,255,899,364,769,535,8,X
00220.mp4,12,229,A,2,1,2,680,325,665,270,722,521,2,X
00220.mp4,13,251,A,2,1,2,745,252,901,362,695,488,7,X
00220.mp4,14,258,A,2,2,1,770,315,639,278,693,488,6,X
00220.mp4,15,276,B,2,2,2,122,277,740,539,903,362,4,X
00220.mp4,16,281,B,2,1,1,132,280,728,536,901,362,2,X
00220.mp4,17,286,B,2,2,2,147,280,712,536,708,264,5,B
00221.mp4,1,72,B,2,1,1,480,370,602,521,616,269,7,X
00221.mp4,2,102,A,2,1,2,735,295,667,259,649,513,4,X
00221.mp4,3,109,B,2,1,2,760,380,663,503,917,357,7,X
00221.mp4,4,141,A,2,1,1,740,157,917,358,752,484,5,X
00221.mp4,5,168,A,2,1,2,747,195,919,358,759,559,7,X
00221.mp4,6,175,A,2,2,1,740,302,280,230,805,525,3,X
00221.mp4,7,187,A,2,2,1,605,265,280,230,797,606,1,X
00221.mp4,8,204,A,2,1,1,625,235,917,355,691,523,7,X
00221.mp4,9,214,B,2,1,1,630,322,669,490,649,264,9,X
00221.mp4,10,239,B,2,2,2,560,112,634,480,917,355,9,B
00222.mp4,1,43,A,2,2,2,632,362,699,311,632,507,3,X
00222.mp4,2,63,A,2,2,1,707,297,665,333,641,511,4,X
00222.mp4,3,79,A,2,2,2,765,260,675,330,667,545,5,X
00222.mp4,4,87,A,2,2,1,775,330,663,321,671,549,4,X
00222.mp4,5,119,A,2,1,2,532,327,571,278,582,480,8,X
00222.mp4,6,199,A,2,2,2,562,70,280,230,582,480,2,X
00222.mp4,7,277,A,2,1,1,802,217,728,277,734,524,6,X
00222.mp4,8,309,B,2,2,1,852,480,838,513,675,310,4,B
00223.mp4,1,68,B,2,1,2,657,250,584,485,651,289,4,X
00223.mp4,2,89,A,2,1,2,565,345,636,285,651,289,7,X
00223.mp4,3,120,A,2,1,1,530,142,905,362,651,289,2,X
00223.mp4,4,138,A,2,1,1,750,312,907,362,645,513,2,X
00223.mp4,5,148,A,2,1,2,835,440,905,362,643,513,8,X
00223.mp4,6,184,A,2,1,2,775,135,905,363,757,513,1,X
00223.mp4,7,216,A,2,1,1,830,145,905,363,757,513,2,X
00223.mp4,8,225,A,2,1,2,820,317,905,362,840,579,8,X
00223.mp4,9,258,A,2,1,2,560,147,905,362,679,549,7,X
00223.mp4,10,276,B,2,2,1,512,230,571,493,909,362,9,X
00223.mp4,11,286,B,2,2,2,490,340,569,475,909,361,2,X
00223.mp4,12,324,A,2,1,2,742,145,903,362,671,480,1,X
00223.mp4,13,333,B,2,2,1,655,372,726,504,903,362,1,X
00223.mp4,14,342,A,2,1,1,855,235,903,362,720,521,1,X
00223.mp4,15,349,A,2,1,1,875,337,903,362,811,533,5,X
00223.mp4,16,378,A,2,1,1,760,90,909,363,777,559,6,X
00223.mp4,17,396,B,2,2,1,550,340,697,512,909,363,8,X
00223.mp4,18,403,B,2,2,1,492,445,677,516,911,363,3,X
00223.mp4,19,432,B,2,2,1,482,255,618,509,590,287,9,X
00223.mp4,20,439,B,2,2,2,487,305,616,503,543,309,3,X
00223.mp4,21,468,B,2,2,1,457,140,586,545,909,362,2,X
00223.mp4,22,483,B,2,1,1,475,412,516,598,602,279,6,X
00223.mp4,23,510,A,2,1,2,700,87,907,362,632,540,3,X
00223.mp4,24,515,A,2,1,1,710,127,911,363,632,535,3,X
00223.mp4,25,558,A,2,1,1,835,190,913,363,852,567,5,X
00223.mp4,26,565,A,2,1,2,827,332,907,362,871,576,5,X
00223.mp4,27,588,A,2,1,1,547,105,907,362,708,543,2,X
00223.mp4,28,598,A,2,1,1,535,170,905,362,679,537,3,X
00223.mp4,29,630,B,2,1,1,437,180,524,533,909,362,8,X
00223.mp4,30,639,B,2,1,1,432,387,468,587,616,266,4,X
00223.mp4,31,660,A,2,1,1,712,65,909,363,522,580,8,X
00223.mp4,32,671,A,2,1,1,737,132,903,362,620,539,5,X
00223.mp4,33,687,B,2,2,1,667,375,728,515,903,362,6,X
00223.mp4,34,708,A,2,1,1,880,132,901,362,789,549,2,X
00223.mp4,35,732,A,2,1,1,655,217,903,363,913,606,8,X
00223.mp4,36,744,A,2,1,1,547,117,903,362,732,539,3,X
00223.mp4,37,752,A,2,1,1,537,170,903,363,724,544,7,X
00223.mp4,38,774,A,2,1,1,492,255,903,362,724,544,9,X
00223.mp4,39,779,A,2,1,1,485,325,903,362,724,544,5,X
00223.mp4,40,789,A,2,2,1,497,380,602,266,724,544,6,X
00223.mp4,41,807,A,2,1,1,500,300,903,362,724,544,6,X
00223.mp4,42,832,A,2,1,2,472,312,907,362,724,544,8,X
00223.mp4,43,876,B,2,2,1,515,77,616,481,905,362,1,X
00223.mp4,44,894,B,2,2,1,502,177,634,493,907,362,2,X
00223.mp4,45,904,B,2,2,1,490,282,596,501,905,362,1,X
00223.mp4,46,924,A,2,1,2,715,245,905,362,569,525,2,X
00223.mp4,47,934,A,2,1,1,750,315,905,362,573,532,4,X
00223.mp4,48,946,A,2,1,2,752,315,647,286,588,523,9,B
00224.mp4,1,28,A,2,1,2,602,352,614,413,730,607,5,X
00224.mp4,2,85,A,2,2,1,795,132,649,386,787,654,6,X
00224.mp4,3,94,A,2,2,1,800,350,649,385,771,650,5,X
00224.mp4,4,133,A,2,1,1,527,247,518,355,683,572,9,X
00224.mp4,5,146,A,2,1,1,535,420,557,362,620,557,2,X
00224.mp4,6,167,A,2,1,1,785,327,706,402,677,568,7,X
00224.mp4,7,173,A,2,1,1,820,382,757,417,673,568,6,X
00224.mp4,8,217,A,2,2,2,932,260,696,398,807,631,8,X
00224.mp4,9,224,A,2,1,2,922,385,687,396,891,650,7,X
00224.mp4,10,259,A,2,2,1,542,382,720,396,891,650,1,X
00224.mp4,11,266,A,2,1,1,490,482,696,396,551,521,9,X
00224.mp4,12,287,A,2,2,1,480,352,586,416,537,527,5,X
00224.mp4,13,299,A,2,2,2,482,360,524,414,537,529,3,X
00224.mp4,14,308,B,2,2,2,475,467,537,529,280,230,4,B
00225.mp4,1,24,A,2,1,1,667,385,626,341,700,513,2,X
00225.mp4,2,45,A,2,1,2,775,292,726,354,693,509,2,X
00225.mp4,3,61,A,2,2,1,775,325,710,351,728,501,3,X
00225.mp4,4,67,A,2,2,2,775,380,675,341,728,501,4,X
00225.mp4,5,72,A,2,1,1,685,382,634,338,728,501,6,X
00225.mp4,6,90,A,2,2,2,525,160,616,331,634,524,3,X
00225.mp4,7,95,A,2,2,2,515,185,280,230,614,523,4,X
00225.mp4,8,109,A,2,2,2,500,277,533,297,616,527,7,B
00226.mp4,1,30,A,2,2,2,577,355,587,363,616,527,4,X
00226.mp4,2,36,A,2,1,2,570,307,586,362,616,527,3,X
00226.mp4,3,50,A,2,1,2,570,322,979,350,616,527,2,X
00226.mp4,4,82,A,2,2,1,495,310,616,373,616,527,1,X
00226.mp4,5,88,A,2,1,2,545,162,610,374,616,527,9,X
00226.mp4,6,98,A,2,1,1,1122,162,633,347,616,527,6,X
00226.mp4,7,103,A,2,1,1,1112,195,970,351,616,527,6,X
00226.mp4,8,113,A,2,2,1,1097,262,972,347,616,527,3,X
00226.mp4,9,128,A,2,1,1,1085,302,970,349,616,527,7,X
00226.mp4,10,133,A,2,1,1,1077,335,972,350,616,527,3,X
00226.mp4,11,142,A,2,2,2,1062,422,968,349,616,527,9,X
00226.mp4,12,155,A,2,2,1,1075,425,964,346,665,497,2,X
00226.mp4,13,177,A,2,2,2,632,365,636,369,842,584,6,X
00226.mp4,14,207,A,2,2,1,1040,395,972,346,659,485,3,X
00226.mp4,15,217,A,2,1,2,1075,340,968,342,638,501,7,X
00226.mp4,16,225,A,2,2,1,615,367,600,351,522,563,5,X
00226.mp4,17,237,B,2,1,1,600,367,484,578,280,230,9,X
00226.mp4,18,244,A,2,1,1,662,367,616,365,506,561,9,X
00226.mp4,19,249,B,2,2,1,662,370,506,578,280,230,5,X
00226.mp4,20,254,A,2,1,2,525,220,280,230,508,579,5,X
00226.mp4,21,262,B,2,1,2,620,362,577,536,280,230,7,X
00226.mp4,22,285,B,2,2,1,980,207,634,485,280,230,2,X
00226.mp4,23,301,A,2,2,1,1165,260,645,363,801,532,5,X
00226.mp4,24,309,A,2,1,1,995,387,653,363,899,581,9,X
00226.mp4,25,351,A,2,1,1,682,372,966,346,899,581,5,X
00226.mp4,26,356,A,2,2,2,507,350,280,230,899,581,7,X
00226.mp4,27,361,A,2,2,1,495,422,280,230,899,581,5,X
00226.mp4,28,370,A,2,1,1,605,375,498,424,899,581,1,X
00226.mp4,29,389,A,2,2,1,510,395,522,390,899,581,1,X
00226.mp4,30,398,A,2,2,1,755,437,506,392,899,581,6,X
00226.mp4,31,416,A,2,2,1,982,460,301,351,899,581,7,X
00226.mp4,32,425,A,2,2,1,1027,467,303,351,899,581,7,B
00227.mp4,1,15,A,2,2,1,1035,282,651,369,537,493,5,X
00227.mp4,2,27,A,2,1,2,635,305,649,371,537,493,7,X
00227.mp4,3,45,A,2,1,1,567,350,645,365,537,493,8,X
00227.mp4,4,61,A,2,1,1,527,300,280,230,537,493,6,X
00227.mp4,5,71,A,2,1,1,525,350,280,230,537,493,1,X
00227.mp4,6,96,A,2,2,2,612,372,600,370,537,493,9,X
00227.mp4,7,105,A,2,2,2,482,317,606,374,537,493,5,X
00227.mp4,8,113,A,2,1,2,477,320,600,380,537,493,8,X
00227.mp4,9,141,A,2,2,2,640,452,555,450,537,493,5,X
00227.mp4,10,160,A,2,1,2,597,375,598,373,537,493,4,X
00227.mp4,11,170,B,2,2,1,1055,645,897,718,600,366,4,X
00227.mp4,12,180,A,2,2,1,662,365,280,230,600,366,9,X
00227.mp4,13,213,A,2,1,2,627,340,982,351,600,366,6,X
00227.mp4,14,219,A,2,2,2,610,340,301,351,600,366,2,B
00228.mp4,1,8,A,2,1,2,617,385,728,394,634,560,6,X
00228.mp4,2,23,A,2,1,1,672,325,677,405,653,563,9,X
00228.mp4,3,56,A,2,2,1,795,235,649,398,634,619,3,X
00228.mp4,4,65,A,2,2,1,805,360,641,384,681,595,2,X
00228.mp4,5,79,A,2,1,2,795,290,632,384,789,638,8,X
00228.mp4,6,98,A,2,2,1,865,380,696,393,801,557,3,X
00228.mp4,7,103,A,2,2,2,875,455,694,389,828,545,6,X
00228.mp4,8,121,A,2,1,2,847,327,706,405,816,547,3,X
00228.mp4,9,129,B,2,2,2,845,377,759,555,280,230,1,X
00228.mp4,10,158,A,2,2,2,580,205,695,416,622,626,8,X
00228.mp4,11,166,A,2,2,2,535,330,647,396,630,611,8,X
00228.mp4,12,188,A,2,1,1,725,65,698,374,618,608,9,X
00228.mp4,13,206,A,2,2,1,842,342,724,351,710,579,2,X
00228.mp4,14,213,A,2,1,2,880,465,730,357,714,579,5,X
00228.mp4,15,239,A,2,1,1,890,345,795,413,877,575,3,X
00228.mp4,16,258,A,2,1,1,890,370,848,420,881,576,7,X
00228.mp4,17,263,A,2,1,2,895,425,875,424,877,576,4,B
00229.mp4,1,13,A,2,1,2,660,382,697,327,634,540,9,X
00229.mp4,2,137,A,2,2,2,680,317,657,372,618,521,4,X
00229.mp4,3,157,A,2,1,2,835,435,671,350,732,555,2,X
00229.mp4,4,168,B,2,2,2,897,620,781,598,698,341,6,B
00230.mp4,1,5,A,2,1,1,615,410,616,440,759,599,5,X
00230.mp4,2,56,A,2,2,1,765,157,280,230,732,664,4,X
00230.mp4,3,66,A,2,2,2,770,387,280,230,716,652,6,X
00230.mp4,4,86,A,2,1,1,822,360,280,230,697,616,9,X
00230.mp4,5,104,A,2,2,2,850,355,280,230,755,576,1,X
00230.mp4,6,109,A,2,2,2,847,415,280,230,775,548,3,X
00230.mp4,7,134,A,2,2,2,817,202,280,230,744,577,1,X
00230.mp4,8,152,A,2,2,1,575,422,280,230,712,584,8,X
00230.mp4,9,157,A,2,1,2,520,517,280,230,645,587,9,X
00230.mp4,10,190,A,2,1,2,495,440,537,449,569,576,4,X
00230.mp4,11,212,A,2,2,2,442,370,280,230,527,549,2,X
00230.mp4,12,218,A,2,2,1,430,430,280,230,524,544,7,X
00230.mp4,13,308,A,2,1,2,495,105,280,230,559,610,6,X
00230.mp4,14,326,A,2,2,1,482,372,280,230,525,618,8,X
00230.mp4,15,350,A,2,2,2,482,140,280,230,584,611,2,X
00230.mp4,16,372,A,2,2,1,412,535,280,230,649,590,4,X
00230.mp4,17,395,A,2,2,1,440,345,280,230,490,584,4,X
00230.mp4,18,410,A,2,2,1,697,360,280,230,602,594,7,X
00230.mp4,19,423,B,2,2,1,830,505,775,535,280,230,4,X
00230.mp4,20,451,A,2,2,2,570,70,280,230,744,555,9,X
00230.mp4,21,470,A,2,2,1,652,225,280,230,679,582,6,X
00230.mp4,22,488,A,2,2,2,860,400,280,230,722,568,6,X
00230.mp4,23,497,B,2,2,2,910,545,789,557,280,230,1,X
00230.mp4,24,513,B,2,2,1,940,545,834,540,569,404,8,X
00230.mp4,25,524,B,2,2,1,945,552,870,529,280,230,3,X
00230.mp4,26,529,B,2,1,2,910,542,885,524,280,230,1,X
00230.mp4,27,542,B,2,2,2,932,550,950,513,280,230,7,A
00231.mp4,1,9,A,2,1,2,660,352,622,426,757,577,4,X
00231.mp4,2,29,A,2,2,1,725,422,280,230,744,555,9,X
00231.mp4,3,57,A,2,1,2,770,152,712,396,695,575,3,X
00231.mp4,4,75,A,2,1,1,780,320,820,374,687,575,5,X
00231.mp4,5,92,B,2,2,2,775,377,683,575,280,230,4,X
00231.mp4,6,122,B,2,2,2,772,377,588,576,280,230,4,B
00232.mp4,1,22,A,2,2,2,602,357,586,363,280,230,7,X
00232.mp4,2,40,A,2,2,1,585,375,649,465,280,230,9,X
00232.mp4,3,59,A,2,2,1,515,305,616,366,280,230,8,X
00232.mp4,4,72,A,2,2,2,470,387,529,429,280,230,3,X
00232.mp4,5,89,A,2,1,2,625,362,628,363,280,230,6,X
00232.mp4,6,206,A,2,1,1,317,407,655,374,431,565,5,X
00232.mp4,7,231,A,2,1,2,585,500,612,353,587,504,2,X
00232.mp4,8,244,B,2,1,2,445,420,632,484,280,230,4,X
00232.mp4,9,264,A,2,1,1,605,367,575,362,280,230,9,X
00232.mp4,10,272,B,2,2,1,490,317,602,480,280,230,7,X
00232.mp4,11,289,B,2,1,1,692,285,663,492,280,230,6,X
00232.mp4,12,325,A,2,2,2,730,337,675,374,280,230,6,X
00232.mp4,13,346,A,2,1,1,667,372,663,371,280,230,6,X
00232.mp4,14,385,B,2,1,1,680,370,791,520,280,230,9,X
00232.mp4,15,397,A,2,1,1,680,370,681,363,824,531,9,X
00232.mp4,16,403,A,2,2,2,657,365,679,366,883,516,4,X
00232.mp4,17,448,B,2,2,1,575,370,740,481,280,230,9,X
00232.mp4,18,464,A,2,2,2,405,340,280,230,476,561,3,X
00232.mp4,19,522,B,2,1,2,592,370,468,556,280,230,6,X
00232.mp4,20,540,A,2,1,1,610,365,663,361,414,586,1,B
00233.mp4,1,78,A,2,1,2,670,292,632,365,414,586,7,X
00233.mp4,2,108,A,2,2,1,887,270,634,369,414,586,5,X
00233.mp4,3,200,A,2,1,1,785,340,742,366,838,485,8,X
00233.mp4,4,224,A,2,2,1,1177,355,714,381,724,485,6,X
00233.mp4,5,230,A,2,1,1,465,272,681,367,706,505,9,X
00233.mp4,6,239,B,2,2,2,442,335,632,524,280,230,9,X
00233.mp4,7,254,A,2,1,2,595,507,614,362,586,509,6,X
00233.mp4,8,260,A,2,1,1,522,320,602,373,586,509,3,X
00233.mp4,9,295,A,2,2,1,360,357,604,369,602,503,5,X
00233.mp4,10,315,A,2,1,1,665,277,659,366,651,491,5,X
00233.mp4,11,336,A,2,2,1,595,410,669,361,651,491,2,X
00233.mp4,12,399,A,2,2,1,420,307,606,358,551,495,3,X
00233.mp4,13,404,A,2,2,1,602,365,602,367,520,519,4,X
00233.mp4,14,412,B,2,2,2,527,285,535,508,280,230,1,X
00233.mp4,15,454,A,2,2,1,372,340,616,365,563,505,9,X
00233.mp4,16,521,B,2,1,1,662,367,822,528,280,230,5,X
00233.mp4,17,527,B,2,1,1,645,365,869,572,280,230,2,X
00233.mp4,18,536,A,2,1,2,672,367,618,362,879,627,4,B
00234.mp4,1,8,B,2,1,2,1110,255,779,485,632,365,4,X
00234.mp4,2,28,A,2,1,1,1092,105,632,366,777,483,3,X
00234.mp4,3,42,A,2,2,2,675,317,632,369,775,483,2,X
00234.mp4,4,47,A,2,1,2,705,302,634,370,775,483,5,X
00234.mp4,5,55,A,2,1,1,742,310,297,351,775,483,5,X
00234.mp4,6,64,A,2,2,2,632,370,280,230,775,483,8,X
00234.mp4,7,128,A,2,1,1,502,217,681,351,606,511,3,X
00234.mp4,8,133,A,2,2,1,645,305,671,353,606,511,4,X
00234.mp4,9,166,B,2,2,2,737,317,647,481,280,230,2,X
00234.mp4,10,172,A,2,1,2,735,362,280,230,280,230,3,X
00234.mp4,11,178,A,2,1,1,620,275,636,373,280,230,8,X
00234.mp4,12,225,B,2,2,1,570,360,431,544,280,230,9,X
00234.mp4,13,230,A,2,2,1,425,222,608,361,451,512,4,X
00234.mp4,14,235,B,2,1,1,302,415,506,491,970,351,4,X
00234.mp4,15,242,B,2,1,1,507,335,512,532,976,350,2,X
00234.mp4,16,264,A,2,1,2,1122,262,616,367,490,532,5,B
00235.mp4,1,36,A,2,2,2,602,452,280,230,649,564,9,X
00235.mp4,2,59,A,2,1,2,567,335,557,412,647,568,8,X
00235.mp4,3,81,A,2,2,1,437,352,579,405,537,532,4,X
00235.mp4,4,86,A,2,2,1,417,430,571,405,476,511,1,X
00235.mp4,5,114,B,2,2,1,452,375,490,524,280,230,6,X
00235.mp4,6,153,A,2,2,1,490,190,588,404,508,640,4,X
00235.mp4,7,161,A,2,2,2,492,340,612,394,506,634,2,X
00235.mp4,8,189,A,2,2,1,717,105,704,374,640,590,3,X
00235.mp4,9,212,A,2,2,2,490,365,724,355,616,563,6,X
00235.mp4,10,221,B,2,1,1,442,495,494,536,687,361,9,X
00235.mp4,11,252,A,2,1,2,477,167,537,331,555,561,3,X
00235.mp4,12,287,A,2,2,1,520,320,567,382,500,615,1,X
00235.mp4,13,297,A,2,2,1,425,187,561,384,437,631,3,X
00235.mp4,14,307,A,2,2,1,565,322,582,383,437,639,5,X
00235.mp4,15,321,A,2,2,1,750,362,659,396,508,610,3,X
00235.mp4,16,331,A,2,2,2,787,470,759,409,508,607,4,X
00235.mp4,17,345,A,2,2,1,707,325,820,418,523,603,2,B
00236.mp4,1,14,A,2,1,1,622,402,584,327,663,505,3,X
00236.mp4,2,35,A,2,1,2,600,292,579,358,651,497,6,X
00236.mp4,3,55,A,2,1,2,692,295,596,339,647,501,2,X
00236.mp4,4,60,A,2,1,1,692,370,675,448,647,501,6,X
00236.mp4,5,72,A,2,1,2,600,292,616,325,647,501,7,B
00237.mp4,1,33,A,2,2,1,520,380,634,333,573,516,9,X
00237.mp4,2,58,A,2,1,1,500,335,539,373,571,504,1,X
00237.mp4,3,92,A,2,1,1,805,190,606,351,677,568,8,X
00237.mp4,4,102,A,2,2,2,847,360,618,341,805,586,8,X
00237.mp4,5,154,B,2,1,2,797,505,740,541,280,230,2,X
00237.mp4,6,185,A,2,1,2,767,290,742,364,724,543,2,X
00237.mp4,7,197,A,2,1,1,615,382,750,374,708,545,6,X
00237.mp4,8,211,A,2,2,2,655,262,663,343,663,535,7,X
00237.mp4,9,239,A,2,1,2,567,220,618,313,582,491,7,X
00237.mp4,10,261,A,2,2,2,565,195,610,299,582,491,8,B
00238.mp4,1,71,B,2,2,2,565,370,651,567,280,230,6,X
00238.mp4,2,104,A,2,1,2,530,362,543,450,634,572,8,X
